ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr2@-@70514859^70465736-@70514859^70465733-,chr2,-,70514859^,70465736-,70514859^70465733-
chr2@+@70978815^70979097-@70978815^70979199-,chr2,+,70978815^,70979097-,70978815^70979199-
chr2@+@71072751^71072826-@71072751^71073482-,chr2,+,71072751^,71072826-,71072751^71073482-
chr2@+@71073594^71075555-@71073594^71075562-,chr2,+,71073594^,71075555-,71073594^71075562-
chr2@+@71073594^71075555-@71073594^71075562-71075642^71076604-,chr2,+,71073594^,71075555-,71073594^71075562-71075642^71076604-
chr2@+@71076701^71077558-@71076701^71077570-,chr2,+,71076701^,71077558-,71076701^71077570-
chr2@+@71427414^71428531-@71427414^71428547-,chr2,+,71427414^,71428531-,71427414^71428547-
chr2@+@71611346^71611465-@71611346^71611527-,chr2,+,71611346^,71611465-,71611346^71611527-
chr2@+@72887736^72888314-@72887736^72888420-,chr2,+,72887736^,72888314-,72887736^72888420-
chr2@+@73218969^73220051-@73218969^73220070-,chr2,+,73218969^,73220051-,73218969^73220070-
chr2@+@73218969^73219952-@73218969^73220070-,chr2,+,73218969^,73219952-,73218969^73220070-
chr2@+@73218969^73219952-@73218969^73220051-,chr2,+,73218969^,73219952-,73218969^73220051-
chr2@+@73234384^73242973-@73234384^73243004-,chr2,+,73234384^,73242973-,73234384^73243004-
chr2@-@73737302^73734591-@73737302^73734588-,chr2,-,73737302^,73734591-,73737302^73734588-
chr2@-@73737302^73734591-@73737302^73734588-,chr2,-,73737302^,73734591-,73737302^73734588-
chr2@+@73902488^73908290-@73902488^73908673-,chr2,+,73902488^,73908290-,73902488^73908673-
chr2@+@73946906^73950585-@73946906^73950627-,chr2,+,73946906^,73950585-,73946906^73950627-
chr2@+@73946906^73950585-@73946906^73950601-,chr2,+,73946906^,73950585-,73946906^73950601-
chr2@+@73946906^73950601-@73946906^73950627-,chr2,+,73946906^,73950601-,73946906^73950627-
chr2@-@74178661^74172752-@74178661^74172749-,chr2,-,74178661^,74172752-,74178661^74172749-
chr2@-@74226957^74225011-@74226957^74224995-,chr2,-,74226957^,74225011-,74226957^74224995-
chr2@-@74366783^74366620-@74366783^74366375-,chr2,-,74366783^,74366620-,74366783^74366375-
chr2@+@74421816^74422120-@74421816^74422153-,chr2,+,74421816^,74422120-,74421816^74422153-
chr2@+@74422932^74423191-@74422932^74423319-,chr2,+,74422932^,74423191-,74422932^74423319-
chr2@+@74423982^74425075-@74423982^74425097-,chr2,+,74423982^,74425075-,74423982^74425097-
chr2@+@74455174^74455391-@74455174^74455406-,chr2,+,74455174^,74455391-,74455174^74455406-
chr2@+@74455598^74455802-@74455598^74455818-,chr2,+,74455598^,74455802-,74455598^74455818-
chr2@+@74455936^74456103-@74455936^74456148-,chr2,+,74455936^,74456103-,74455936^74456148-
chr2@+@74458671^74459643-@74458671^74459652-,chr2,+,74458671^,74459643-,74458671^74459652-
chr2@+@74458671^74459438-@74458671^74459652-,chr2,+,74458671^,74459438-,74458671^74459652-
chr2@+@74458671^74459438-@74458671^74459643-,chr2,+,74458671^,74459438-,74458671^74459643-
chr2@+@74458671^74459438-@74458671^74459478-74459562^74459643-,chr2,+,74458671^,74459438-,74458671^74459478-74459562^74459643-
chr2@-@74464496^74463386-@74464496^74463331-,chr2,-,74464496^,74463386-,74464496^74463331-
chr2@-@74464896^74463386-@74464896^74463331-,chr2,-,74464896^,74463386-,74464896^74463331-
chr2@-@74465314^74463386-@74465314^74463331-,chr2,-,74465314^,74463386-,74465314^74463331-
chr2@-@74481223^74481086-@74481223^74481065-,chr2,-,74481223^,74481086-,74481223^74481065-
chr2@+@74483410^74490025-@74483410^74490244-,chr2,+,74483410^,74490025-,74483410^74490244-
chr2@+@74491666^74491944-@74491666^74492004-,chr2,+,74491666^,74491944-,74491666^74492004-
chr2@+@74492445^74492646-@74492445^74492676-,chr2,+,74492445^,74492646-,74492445^74492676-
chr2@+@74492747^74492922-@74492747^74492925-,chr2,+,74492747^,74492922-,74492747^74492925-
chr2@-@74505737^74505638-@74505737^74505612-,chr2,-,74505737^,74505638-,74505737^74505612-
chr2@-@74505737^74505638-@74505737^74505612-,chr2,-,74505737^,74505638-,74505737^74505612-
chr2@-@74523119^74523030-@74523119^74523014-,chr2,-,74523119^,74523030-,74523119^74523014-
chr2@-@74527248^74527121-@74527248^74527059-,chr2,-,74527248^,74527121-,74527248^74527059-
chr2@+@74529912^74530445-@74529912^74530461-,chr2,+,74529912^,74530445-,74529912^74530461-
chr2@+@74531371^74531567-@74531371^74531597-,chr2,+,74531371^,74531567-,74531371^74531597-
chr2@+@74554814^74555154-@74554814^74555156-,chr2,+,74554814^,74555154-,74554814^74555156-
chr2@+@74555453^74555575-@74555453^74555579-,chr2,+,74555453^,74555575-,74555453^74555579-
chr2@+@76341659^76385230-@76341659^76385252-,chr2,+,76341659^,76385230-,76341659^76385252-
chr2@-@77522109^77521818-@77522109^77521748-,chr2,-,77522109^,77521818-,77522109^77521748-
chr2@+@77916093^77917237-@77916093^77917249-,chr2,+,77916093^,77917237-,77916093^77917249-
chr2@+@77917404^77917703-@77917404^77917748-,chr2,+,77917404^,77917703-,77917404^77917748-
chr2@+@78088791^78093517-@78088791^78093555-,chr2,+,78088791^,78093517-,78088791^78093555-
chr2@+@78107251^78111900-@78107251^78111929-,chr2,+,78107251^,78111900-,78107251^78111929-
chr2@+@78107251^78111900-@78107251^78111929-,chr2,+,78107251^,78111900-,78107251^78111929-
chr2@+@79025773^79025983-@79025773^79026083-,chr2,+,79025773^,79025983-,79025773^79026083-
chr2@-@79137967^79137342-@79137967^79137337-,chr2,-,79137967^,79137342-,79137967^79137337-
chr2@-@79159728^79159439-@79159728^79159416-,chr2,-,79159728^,79159439-,79159728^79159416-
chr2@-@81466574^81462832-@81466574^81462796-,chr2,-,81466574^,81462832-,81466574^81462796-
chr2@-@81466574^81462841-@81466574^81462796-,chr2,-,81466574^,81462841-,81466574^81462796-
chr2@-@81466574^81462841-@81466574^81462832-,chr2,-,81466574^,81462841-,81466574^81462832-
chr2@-@81467028^81462841-@81467028^81462796-,chr2,-,81467028^,81462841-,81467028^81462796-
chr2@-@85324915^85322799-@85324915^85322758-,chr2,-,85324915^,85322799-,85324915^85322758-
chr2@+@85354829^85355076-@85354829^85356967-,chr2,+,85354829^,85355076-,85354829^85356967-
chr2@+@85354829^85355076-@85354829^85355555-85355598^85356967-,chr2,+,85354829^,85355076-,85354829^85355555-85355598^85356967-
chr2@+@85354829^85355076-@85354829^85355555-85355896^85356967-,chr2,+,85354829^,85355076-,85354829^85355555-85355896^85356967-
chr2@+@85354829^85355076-@85354829^85355555-85355716^85356967-,chr2,+,85354829^,85355076-,85354829^85355555-85355716^85356967-
chr2@+@85422314^85422430-@85422314^85422437-,chr2,+,85422314^,85422430-,85422314^85422437-
chr2@+@85422690^85425283-@85422690^85425308-,chr2,+,85422690^,85425283-,85422690^85425308-
chr2@+@85430434^85430523-@85430434^85430538-,chr2,+,85430434^,85430523-,85430434^85430538-
chr2@+@85434370^85435065-@85434370^85435095-,chr2,+,85434370^,85435065-,85434370^85435095-
chr2@+@85435123^85435269-@85435123^85435413-,chr2,+,85435123^,85435269-,85435123^85435413-
chr2@+@85436594^85436811-@85436594^85436837-,chr2,+,85436594^,85436811-,85436594^85436837-
chr2@-@85558917^85558662-@85558917^85558605-,chr2,-,85558917^,85558662-,85558917^85558605-
chr2@+@85596649^85596822-@85596649^85596857-,chr2,+,85596649^,85596822-,85596649^85596857-
chr2@+@85621579^85623626-@85621579^85623646-,chr2,+,85621579^,85623626-,85621579^85623646-
chr2@-@85663664^85663491-@85663664^85663479-,chr2,-,85663664^,85663491-,85663664^85663479-
chr2@+@85694470^85694753-@85694470^85694916-,chr2,+,85694470^,85694753-,85694470^85694916-
chr2@+@85694470^85694753-@85694470^85695320-,chr2,+,85694470^,85694753-,85694470^85695320-
chr2@+@85694470^85694753-@85694470^85694916-85694996^85695320-,chr2,+,85694470^,85694753-,85694470^85694916-85694996^85695320-
chr2@+@85696056^85696988-@85696056^85697506-,chr2,+,85696056^,85696988-,85696056^85697506-
chr2@-@85861181^85848204-@85861181^85848084-,chr2,-,85861181^,85848204-,85861181^85848084-
chr2@-@85861181^85850834-@85861181^85848084-,chr2,-,85861181^,85850834-,85861181^85848084-
chr2@-@85861181^85850834-@85861181^85848204-,chr2,-,85861181^,85850834-,85861181^85848204-
chr2@-@85861181^85853099-@85861181^85853097-,chr2,-,85861181^,85853099-,85861181^85853097-
chr2@-@85861181^85853097-@85861181^85853000-,chr2,-,85861181^,85853097-,85861181^85853000-
chr2@-@85861181^85853097-@85861181^85853091-,chr2,-,85861181^,85853097-,85861181^85853091-
chr2@-@85861181^85853099-@85861181^85853000-,chr2,-,85861181^,85853099-,85861181^85853000-
chr2@-@85861181^85853099-@85861181^85853091-,chr2,-,85861181^,85853099-,85861181^85853091-
chr2@-@85861181^85853091-@85861181^85853000-,chr2,-,85861181^,85853091-,85861181^85853000-
chr2@-@85851264^85848381-@85851264^85848204-,chr2,-,85851264^,85848381-,85851264^85848204-
chr2@-@85861181^85848381-@85861181^85848084-,chr2,-,85861181^,85848381-,85861181^85848084-
chr2@-@85861181^85848381-@85861181^85848204-,chr2,-,85861181^,85848381-,85861181^85848204-
chr2@-@85861181^85848381-@85861181^85848204-85848116^85847984-,chr2,-,85861181^,85848381-,85861181^85848204-85848116^85847984-
chr2@-@85861181^85848204-@85861181^85848084-,chr2,-,85861181^,85848204-,85861181^85848084-
chr2@-@85847861^85846563-@85847861^85846424-,chr2,-,85847861^,85846563-,85847861^85846424-
chr2@-@85846377^85844554-@85846377^85844521-,chr2,-,85846377^,85844554-,85846377^85844521-
chr2@+@86108536^86110978-@86108536^86111113-,chr2,+,86108536^,86110978-,86108536^86111113-
chr2@+@86133436^86134292-@86133436^86134296-,chr2,+,86133436^,86134292-,86133436^86134296-
chr2@-@86173650^86171381-@86173650^86171345-,chr2,-,86173650^,86171381-,86173650^86171345-
chr2@-@86173650^86171381-@86173650^86171312-,chr2,-,86173650^,86171381-,86173650^86171312-
chr2@-@86173650^86171345-@86173650^86171312-,chr2,-,86173650^,86171345-,86173650^86171312-
chr2@-@86171208^86170844-@86171208^86170841-,chr2,-,86171208^,86170844-,86171208^86170841-
chr2@+@86893375^86894792-@86893375^86894845-,chr2,+,86893375^,86894792-,86893375^86894845-
chr2@+@86976290^86976553-@86976290^86976564-,chr2,+,86976290^,86976553-,86976290^86976564-
chr2@+@87583346^87606593-@87583346^87606670-,chr2,+,87583346^,87606593-,87583346^87606670-
chr2@+@87716790^87719807-@87716790^87719832-,chr2,+,87716790^,87719807-,87716790^87719832-
chr2@+@88171307^88173139-@88171307^88173251-,chr2,+,88171307^,88173139-,88171307^88173251-
chr2@-@94881272^94873552-@94881272^94873549-,chr2,-,94881272^,94873552-,94881272^94873549-
chr2@+@94872077^94872817-@94872077^94873520-,chr2,+,94872077^,94872817-,94872077^94873520-
chr2@+@95275510^95275869-@95275510^95275930-,chr2,+,95275510^,95275869-,95275510^95275930-
chr2@-@96024773^96024685-@96024773^96024667-,chr2,-,96024773^,96024685-,96024773^96024667-
chr2@-@96034817^96032419-@96034817^96032365-,chr2,-,96034817^,96032419-,96034817^96032365-
chr2@-@96034853^96032419-@96034853^96032365-,chr2,-,96034853^,96032419-,96034853^96032365-
chr2@-@96024773^96024685-@96024773^96024667-,chr2,-,96024773^,96024685-,96024773^96024667-
chr2@+@96208979^96239713-@96208979^96240444-,chr2,+,96208979^,96239713-,96208979^96240444-
chr2@-@96265869^96265512-@96265869^96265489-,chr2,-,96265869^,96265512-,96265869^96265489-
chr2@+@96266489^96267290-@96266489^96267321-,chr2,+,96266489^,96267290-,96266489^96267321-
chr2@-@96285180^96284585-@96285180^96284521-,chr2,-,96285180^,96284585-,96285180^96284521-
chr2@+@96335848^96341642-@96335848^96341675-,chr2,+,96335848^,96341642-,96335848^96341675-
chr2@+@96335848^96341392-@96335848^96341642-,chr2,+,96335848^,96341392-,96335848^96341642-
chr2@+@96335848^96341642-@96335848^96341714-,chr2,+,96335848^,96341642-,96335848^96341714-
chr2@+@96335848^96341392-@96335848^96341675-,chr2,+,96335848^,96341392-,96335848^96341675-
chr2@+@96335848^96341675-@96335848^96341714-,chr2,+,96335848^,96341675-,96335848^96341714-
chr2@+@96335848^96341392-@96335848^96341714-,chr2,+,96335848^,96341392-,96335848^96341714-
chr2@+@96364591^96365876-@96364591^96365969-,chr2,+,96364591^,96365876-,96364591^96365969-
chr2@-@96636921^96631543-@96636921^96631482-,chr2,-,96636921^,96631543-,96636921^96631482-
chr2@-@96605320^96604863-@96605320^96604857-,chr2,-,96605320^,96604863-,96605320^96604857-
chr2@+@96691612^96691723-@96691612^96691825-,chr2,+,96691612^,96691723-,96691612^96691825-
chr2@+@96699136^96699550-@96699136^96699553-,chr2,+,96699136^,96699550-,96699136^96699553-
chr2@+@96702043^96702279-@96702043^96702306-,chr2,+,96702043^,96702279-,96702043^96702306-
chr2@-@96839997^96839828-@96839997^96839825-,chr2,-,96839997^,96839828-,96839997^96839825-
chr2@+@97219246^97224806-@97219246^97224809-,chr2,+,97219246^,97224806-,97219246^97224809-
chr2@+@97284164^97284690-@97284164^97284701-,chr2,+,97284164^,97284690-,97284164^97284701-
chr2@-@97423798^97423272-@97423798^97423261-,chr2,-,97423798^,97423272-,97423798^97423261-
chr2@-@97422955^97422659-@97422955^97422656-,chr2,-,97422955^,97422659-,97422955^97422656-
chr2@-@97423802^97423272-@97423802^97423261-,chr2,-,97423802^,97423272-,97423802^97423261-
chr2@+@97669834^97670566-@97669834^97670590-,chr2,+,97669834^,97670566-,97669834^97670590-
chr2@+@97669834^97671191-@97669834^97671220-,chr2,+,97669834^,97671191-,97669834^97671220-
chr2@+@97669834^97671191-@97669834^97671194-,chr2,+,97669834^,97671191-,97669834^97671194-
chr2@+@97669834^97671194-@97669834^97671220-,chr2,+,97669834^,97671194-,97669834^97671220-
chr2@+@98115746^98119513-@98115746^98119520-,chr2,+,98115746^,98119513-,98115746^98119520-
chr2@+@98616533^98618146-@98616533^98618168-,chr2,+,98616533^,98618146-,98616533^98618168-
chr2@-@98768902^98768786-@98768902^98768727-,chr2,-,98768902^,98768786-,98768902^98768727-
chr2@-@99110850^99109556-@99110850^99109512-,chr2,-,99110850^,99109556-,99110850^99109512-
chr2@-@99434332^99429948-@99434332^99429945-,chr2,-,99434332^,99429948-,99434332^99429945-
chr2@-@99408029^99406490-@99408029^99406431-,chr2,-,99408029^,99406490-,99408029^99406431-
chr2@-@99554683^99554534-@99554683^99554486-,chr2,-,99554683^,99554534-,99554683^99554486-
chr2@+@100993527^100995400-@100993527^100995796-,chr2,+,100993527^,100995400-,100993527^100995796-
chr2@+@101859082^101859643-@101859082^101859736-,chr2,+,101859082^,101859643-,101859082^101859736-
chr2@+@101865036^101866428-@101865036^101866431-,chr2,+,101865036^,101866428-,101865036^101866431-
chr2@+@102174730^102175478-@102174730^102175571-,chr2,+,102174730^,102175478-,102174730^102175571-
chr2@+@102174730^102175478-@102174730^102175571-102175645^102176353-,chr2,+,102174730^,102175478-,102174730^102175571-102175645^102176353-
chr2@+@102201715^102212100-@102201715^102212103-,chr2,+,102201715^,102212100-,102201715^102212103-
chr2@+@102342294^102343036-@102342294^102343078-,chr2,+,102342294^,102343036-,102342294^102343078-
chr2@-@102736646^102732409-@102736646^102732392-,chr2,-,102736646^,102732409-,102736646^102732392-
chr2@-@102726845^102723909-@102726845^102723878-,chr2,-,102726845^,102723909-,102726845^102723878-
chr2@-@102895633^102894777-@102895633^102894693-,chr2,-,102895633^,102894777-,102895633^102894693-
chr2@-@104851312^104812784-@104851312^104812737-,chr2,-,104851312^,104812784-,104851312^104812737-
chr2@-@104851312^104812855-@104851312^104812812-,chr2,-,104851312^,104812855-,104851312^104812812-
chr2@+@104703520^104703726-@104703520^104703735-,chr2,+,104703520^,104703726-,104703520^104703735-
chr2@+@105851897^105855048-@105851897^105855051-,chr2,+,105851897^,105855048-,105851897^105855051-
chr2@+@105816613^105855048-@105816613^105855051-,chr2,+,105816613^,105855048-,105816613^105855051-
chr2@-@106166056^106164799-@106166056^106164784-,chr2,-,106166056^,106164799-,106166056^106164784-
chr2@-@106432935^106429781-@106432935^106429763-,chr2,-,106432935^,106429781-,106432935^106429763-
chr2@+@107529699^107531648-@107529699^107531660-,chr2,+,107529699^,107531648-,107529699^107531660-
chr2@+@107529699^107531549-@107529699^107531660-,chr2,+,107529699^,107531549-,107529699^107531660-
chr2@+@107529699^107531549-@107529699^107531648-,chr2,+,107529699^,107531549-,107529699^107531648-
chr2@+@107986763^107988105-@107986763^107988108-,chr2,+,107986763^,107988105-,107986763^107988108-
chr2@+@108294354^108300838-@108294354^108300900-,chr2,+,108294354^,108300838-,108294354^108300900-
chr2@+@108294354^108300796-@108294354^108300838-,chr2,+,108294354^,108300796-,108294354^108300838-
chr2@+@108294354^108300796-@108294354^108300900-,chr2,+,108294354^,108300796-,108294354^108300900-
chr2@+@108294354^108304574-@108294354^108304587-,chr2,+,108294354^,108304574-,108294354^108304587-
chr2@+@108475850^108481697-@108475850^108481710-,chr2,+,108475850^,108481697-,108475850^108481710-
chr2@+@108485908^108486435-@108485908^108486511-,chr2,+,108485908^,108486435-,108485908^108486511-
chr2@+@108788966^108791555-@108788966^108791675-,chr2,+,108788966^,108791555-,108788966^108791675-
chr2@+@108788966^108791675-@108788966^108791680-,chr2,+,108788966^,108791675-,108788966^108791680-
chr2@+@108788966^108791675-@108788966^108791712-,chr2,+,108788966^,108791675-,108788966^108791712-
chr2@+@108788966^108791555-@108788966^108791680-,chr2,+,108788966^,108791555-,108788966^108791680-
chr2@+@108788966^108791555-@108788966^108791712-,chr2,+,108788966^,108791555-,108788966^108791712-
chr2@+@108788966^108791680-@108788966^108791712-,chr2,+,108788966^,108791680-,108788966^108791712-
chr2@+@108798586^108804889-@108798586^108804892-,chr2,+,108798586^,108804889-,108798586^108804892-
chr2@+@109794537^109801783-@109794537^109801786-,chr2,+,109794537^,109801783-,109794537^109801786-
chr2@+@109819783^109821905-@109819783^109822050-,chr2,+,109819783^,109821905-,109819783^109822050-
chr2@+@109824662^109824810-@109824662^109824830-,chr2,+,109824662^,109824810-,109824662^109824830-
chr2@+@109916656^109919489-@109916656^109919493-,chr2,+,109916656^,109919489-,109916656^109919493-
chr2@+@109947845^109963460-@109947845^109963469-,chr2,+,109947845^,109963460-,109947845^109963469-
chr2@-@110164520^110163135-@110164520^110163132-,chr2,-,110164520^,110163135-,110164520^110163132-
chr2@-@110164688^110163135-@110164688^110163132-,chr2,-,110164688^,110163135-,110164688^110163132-
chr2@-@110423661^110408028-@110423661^110408019-,chr2,-,110423661^,110408028-,110423661^110408019-
chr2@-@110454851^110452018-@110454851^110452014-,chr2,-,110454851^,110452018-,110454851^110452014-
chr2@-@110576953^110569724-@110576953^110569721-,chr2,-,110576953^,110569724-,110576953^110569721-
chr2@-@110551724^110549602-@110551724^110549457-,chr2,-,110551724^,110549602-,110551724^110549457-
chr2@-@110546845^110546697-@110546845^110546677-,chr2,-,110546845^,110546697-,110546845^110546677-
chr2@-@110642119^110641844-@110642119^110641803-,chr2,-,110642119^,110641844-,110642119^110641803-
chr2@-@111248148^111208977-@111248148^111208936-,chr2,-,111248148^,111208977-,111248148^111208936-
chr2@-@111344061^111208977-@111344061^111208936-,chr2,-,111344061^,111208977-,111344061^111208936-
chr2@-@111344061^111165630-@111344061^111165600-,chr2,-,111344061^,111165630-,111344061^111165600-
chr2@-@112406297^112404175-@112406297^112404030-,chr2,-,112406297^,112404175-,112406297^112404030-
chr2@-@112401408^112401260-@112401408^112401240-,chr2,-,112401408^,112401260-,112401408^112401240-
