ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr7@-@23522354^23521840-@23522356^23522354-23521841^23521839-,chr7,-,23522354^,23521840-,23522356^23522354-23521841^23521839-
chr7@-@23522132^23521840-@23522134^23522132-23521841^23521839-,chr7,-,23522132^,23521840-,23522134^23522132-23521841^23521839-
chr7@-@23522121^23521840-@23522123^23522121-23521841^23521839-,chr7,-,23522121^,23521840-,23522123^23522121-23521841^23521839-
chr7@+@23771124^23772147-@23771123^23771125-23772147^23772149-,chr7,+,23771124^,23772147-,23771123^23771125-23772147^23772149-
chr7@-@25656088^25655656-@25656090^25656088-25655657^25655655-,chr7,-,25656088^,25655656-,25656090^25656088-25655657^25655655-
chr7@-@25656088^25655694-@25656090^25656088-25655695^25655693-,chr7,-,25656088^,25655694-,25656090^25656088-25655695^25655693-
chr7@-@25656088^25655888-@25656090^25656088-25655889^25655887-,chr7,-,25656088^,25655888-,25656090^25656088-25655889^25655887-
chr7@-@25656088^25655941-@25656090^25656088-25655942^25655940-,chr7,-,25656088^,25655941-,25656090^25656088-25655942^25655940-
chr7@+@26494263^26495019-@26494262^26494264-26495019^26495021-,chr7,+,26494263^,26495019-,26494262^26494264-26495019^26495021-
chr7@+@26554919^26555022-@26554918^26554920-26555022^26555024-,chr7,+,26554919^,26555022-,26554918^26554920-26555022^26555024-
chr7@+@26556646^26556734-@26556645^26556647-26556734^26556736-,chr7,+,26556646^,26556734-,26556645^26556647-26556734^26556736-
chr7@+@27123638^27124331-@27123637^27123639-27124331^27124333-,chr7,+,27123638^,27124331-,27123637^27123639-27124331^27124333-
chr7@+@29001030^29001043-@29001029^29001031-29001043^29001045-,chr7,+,29001030^,29001043-,29001029^29001031-29001043^29001045-
chr7@-@30577649^30576710-@30577651^30577649-30576711^30576709-,chr7,-,30577649^,30576710-,30577651^30577649-30576711^30576709-
chr7@+@30923653^30925019-@30923652^30923654-30925019^30925021-,chr7,+,30923653^,30925019-,30923652^30923654-30925019^30925021-
chr7@+@30969690^30969867-@30969689^30969691-30969867^30969869-,chr7,+,30969690^,30969867-,30969689^30969691-30969867^30969869-
chr7@-@35694801^35694627-@35694803^35694801-35694628^35694626-,chr7,-,35694801^,35694627-,35694803^35694801-35694628^35694626-
chr7@+@35898383^35903076-@35898382^35898384-35903076^35903078-,chr7,+,35898383^,35903076-,35898382^35898384-35903076^35903078-
chr7@+@36154161^36154221-@36154160^36154162-36154221^36154223-,chr7,+,36154161^,36154221-,36154160^36154162-36154221^36154223-
chr7@+@38215105^38217188-@38215104^38215106-38217188^38217190-,chr7,+,38215105^,38217188-,38215104^38215106-38217188^38217190-
chr7@+@40078834^40078836-@40078833^40078835-40078836^40078838-,chr7,+,40078834^,40078836-,40078833^40078835-40078836^40078838-
chr7@-@43869457^43869376-@43869459^43869457-43869377^43869375-,chr7,-,43869457^,43869376-,43869459^43869457-43869377^43869375-
chr7@+@44057859^44058129-@44057858^44057860-44058129^44058131-,chr7,+,44057859^,44058129-,44057858^44057860-44058129^44058131-
chr7@+@44058480^44058902-@44058479^44058481-44058902^44058904-,chr7,+,44058480^,44058902-,44058479^44058481-44058902^44058904-
chr7@-@44074398^44074025-@44074400^44074398-44074026^44074024-,chr7,-,44074398^,44074025-,44074400^44074398-44074026^44074024-
chr7@-@44074131^44074025-@44074133^44074131-44074026^44074024-,chr7,-,44074131^,44074025-,44074133^44074131-44074026^44074024-
chr7@-@44074398^44074220-@44074400^44074398-44074221^44074219-,chr7,-,44074398^,44074220-,44074400^44074398-44074221^44074219-
chr7@-@44074398^44074233-@44074400^44074398-44074234^44074232-,chr7,-,44074398^,44074233-,44074400^44074398-44074234^44074232-
chr7@+@44110809^44110913-@44110808^44110810-44110913^44110915-,chr7,+,44110809^,44110913-,44110808^44110810-44110913^44110915-
chr7@+@44111630^44111854-@44111629^44111631-44111854^44111856-,chr7,+,44111630^,44111854-,44111629^44111631-44111854^44111856-
chr7@+@44111772^44111854-@44111771^44111773-44111854^44111856-,chr7,+,44111772^,44111854-,44111771^44111773-44111854^44111856-
chr7@-@44141303^44141074-@44141305^44141303-44141075^44141073-,chr7,-,44141303^,44141074-,44141305^44141303-44141075^44141073-
chr7@-@44220826^44220632-@44220828^44220826-44220633^44220631-,chr7,-,44220826^,44220632-,44220828^44220826-44220633^44220631-
chr7@-@44220826^44220710-@44220828^44220826-44220711^44220709-,chr7,-,44220826^,44220710-,44220828^44220826-44220711^44220709-
chr7@-@44573836^44573744-@44573838^44573836-44573745^44573743-,chr7,-,44573836^,44573744-,44573838^44573836-44573745^44573743-
chr7@+@44761593^44761695-@44761592^44761594-44761695^44761697-,chr7,+,44761593^,44761695-,44761592^44761594-44761695^44761697-
chr7@+@44799480^44799702-@44799479^44799481-44799702^44799704-,chr7,+,44799480^,44799702-,44799479^44799481-44799702^44799704-
chr7@-@44964049^44963124-@44964051^44964049-44963125^44963123-,chr7,-,44964049^,44963124-,44964051^44964049-44963125^44963123-
chr7@-@44966672^44966280-@44966674^44966672-44966281^44966279-,chr7,-,44966672^,44966280-,44966674^44966672-44966281^44966279-
chr7@-@44969705^44969483-@44969707^44969705-44969484^44969482-,chr7,-,44969705^,44969483-,44969707^44969705-44969484^44969482-
chr7@-@44975174^44972225-@44975176^44975174-44972226^44972224-,chr7,-,44975174^,44972225-,44975176^44975174-44972226^44972224-
chr7@-@44975174^44972274-@44975176^44975174-44972275^44972273-,chr7,-,44975174^,44972274-,44975176^44975174-44972275^44972273-
chr7@-@44983822^44983322-@44983824^44983822-44983323^44983321-,chr7,-,44983822^,44983322-,44983824^44983822-44983323^44983321-
chr7@-@44984357^44983957-@44984359^44984357-44983958^44983956-,chr7,-,44984357^,44983957-,44984359^44984357-44983958^44983956-
chr7@-@44986021^44984046-@44986023^44986021-44984047^44984045-,chr7,-,44986021^,44984046-,44986023^44986021-44984047^44984045-
chr7@-@44984357^44984046-@44984359^44984357-44984047^44984045-,chr7,-,44984357^,44984046-,44984359^44984357-44984047^44984045-
chr7@-@44986021^44984426-@44986023^44986021-44984427^44984425-,chr7,-,44986021^,44984426-,44986023^44986021-44984427^44984425-
chr7@-@44985882^44984426-@44985884^44985882-44984427^44984425-,chr7,-,44985882^,44984426-,44985884^44985882-44984427^44984425-
chr7@-@45109223^45109083-@45109225^45109223-45109084^45109082-,chr7,-,45109223^,45109083-,45109225^45109223-45109084^45109082-
chr7@-@47280164^47278220-@47280166^47280164-47278221^47278219-,chr7,-,47280164^,47278220-,47280166^47280164-47278221^47278219-
chr7@-@53771434^53770712-@53771436^53771434-53770713^53770711-,chr7,-,53771434^,53770712-,53771436^53771434-53770713^53770711-
chr7@-@53811660^53811571-@53811662^53811660-53811572^53811570-,chr7,-,53811660^,53811571-,53811662^53811660-53811572^53811570-
chr7@-@53811660^53811574-@53811662^53811660-53811575^53811573-,chr7,-,53811660^,53811574-,53811662^53811660-53811575^53811573-
chr7@+@57418767^57418875-@57418766^57418768-57418875^57418877-,chr7,+,57418767^,57418875-,57418766^57418768-57418875^57418877-
chr7@+@66075856^66076039-@66075855^66075857-66076039^66076041-,chr7,+,66075856^,66076039-,66075855^66075857-66076039^66076041-
chr7@+@66087791^66088807-@66087790^66087792-66088807^66088809-,chr7,+,66087791^,66088807-,66087790^66087792-66088807^66088809-
chr7@+@66089175^66089276-@66089174^66089176-66089276^66089278-,chr7,+,66089175^,66089276-,66089174^66089176-66089276^66089278-
chr7@-@66491350^66491239-@66491352^66491350-66491240^66491238-,chr7,-,66491350^,66491239-,66491352^66491350-66491240^66491238-
chr7@+@66638929^66639128-@66638928^66638930-66639128^66639130-,chr7,+,66638929^,66639128-,66638928^66638930-66639128^66639130-
chr7@+@67067334^67067336-@67067333^67067335-67067336^67067338-,chr7,+,67067334^,67067336-,67067333^67067335-67067336^67067338-
chr7@+@67286265^67286338-@67286264^67286266-67286338^67286340-,chr7,+,67286265^,67286338-,67286264^67286266-67286338^67286340-
chr7@+@67308652^67308935-@67308651^67308653-67308935^67308937-,chr7,+,67308652^,67308935-,67308651^67308653-67308935^67308937-
chr7@-@72949053^72948980-@72949055^72949053-72948981^72948979-,chr7,-,72949053^,72948980-,72949055^72949053-72948981^72948979-
chr7@-@73308431^73307643-@73308433^73308431-73307644^73307642-,chr7,-,73308431^,73307643-,73308433^73308431-73307644^73307642-
chr7@-@73308431^73307757-@73308433^73308431-73307758^73307756-,chr7,-,73308431^,73307757-,73308433^73308431-73307758^73307756-
chr7@-@73594274^73593983-@73594276^73594274-73593984^73593982-,chr7,-,73594274^,73593983-,73594276^73594274-73593984^73593982-
chr7@-@73596639^73596479-@73596641^73596639-73596480^73596478-,chr7,-,73596639^,73596479-,73596641^73596639-73596480^73596478-
chr7@+@73692646^73693329-@73692645^73692647-73693329^73693331-,chr7,+,73692646^,73693329-,73692645^73692647-73693329^73693331-
chr7@-@73737562^73737360-@73737564^73737562-73737361^73737359-,chr7,-,73737562^,73737360-,73737564^73737562-73737361^73737359-
chr7@-@73737562^73737391-@73737564^73737562-73737392^73737390-,chr7,-,73737562^,73737391-,73737564^73737562-73737392^73737390-
chr7@+@74783061^74783525-@74783060^74783062-74783525^74783527-,chr7,+,74783061^,74783525-,74783060^74783062-74783525^74783527-
chr7@+@74788088^74788559-@74788087^74788089-74788559^74788561-,chr7,+,74788088^,74788559-,74788087^74788089-74788559^74788561-
chr7@+@75412932^75414885-@75412931^75412933-75414885^75414887-,chr7,+,75412932^,75414885-,75412931^75412933-75414885^75414887-
chr7@+@75415770^75416103-@75415769^75415771-75416103^75416105-,chr7,+,75415770^,75416103-,75415769^75415771-75416103^75416105-
chr7@+@75415770^75415981-@75415769^75415771-75415981^75415983-,chr7,+,75415770^,75415981-,75415769^75415771-75415981^75415983-
chr7@+@75415778^75416103-@75415777^75415779-75416103^75416105-,chr7,+,75415778^,75416103-,75415777^75415779-75416103^75416105-
chr7@+@75415778^75415981-@75415777^75415779-75415981^75415983-,chr7,+,75415778^,75415981-,75415777^75415779-75415981^75415983-
chr7@+@75416030^75416103-@75416029^75416031-75416103^75416105-,chr7,+,75416030^,75416103-,75416029^75416031-75416103^75416105-
chr7@+@75501476^75501552-@75501475^75501477-75501552^75501554-,chr7,+,75501476^,75501552-,75501475^75501477-75501552^75501554-
chr7@+@75986241^75986337-@75986240^75986242-75986337^75986339-,chr7,+,75986241^,75986337-,75986240^75986242-75986337^75986339-
chr7@-@75988252^75988148-@75988254^75988252-75988149^75988147-,chr7,-,75988252^,75988148-,75988254^75988252-75988149^75988147-
chr7@-@76534057^76533975-@76534059^76534057-76533976^76533974-,chr7,-,76534057^,76533975-,76534059^76534057-76533976^76533974-
chr7@-@76618497^76618300-@76618499^76618497-76618301^76618299-,chr7,-,76618497^,76618300-,76618499^76618497-76618301^76618299-
chr7@+@76902779^76902997-@76902778^76902780-76902997^76902999-,chr7,+,76902779^,76902997-,76902778^76902780-76902997^76902999-
chr7@-@77330239^77329391-@77330241^77330239-77329392^77329390-,chr7,-,77330239^,77329391-,77330241^77330239-77329392^77329390-
chr7@-@77330182^77329391-@77330184^77330182-77329392^77329390-,chr7,-,77330182^,77329391-,77330184^77330182-77329392^77329390-
chr7@-@78256248^78256158-@78256250^78256248-78256159^78256157-,chr7,-,78256248^,78256158-,78256250^78256248-78256159^78256157-
chr7@+@79458999^79459536-@79458998^79459000-79459536^79459538-,chr7,+,79458999^,79459536-,79458998^79459000-79459536^79459538-
chr7@+@80670022^80670977-@80670021^80670023-80670977^80670979-,chr7,+,80670022^,80670977-,80670021^80670023-80670977^80670979-
chr7@-@81757189^81756063-@81757191^81757189-81756064^81756062-,chr7,-,81757189^,81756063-,81757191^81757189-81756064^81756062-
chr7@-@87600973^87600825-@87600975^87600973-87600826^87600824-,chr7,-,87600973^,87600825-,87600975^87600973-87600826^87600824-
chr7@+@90232484^90236891-@90232483^90232485-90236891^90236893-,chr7,+,90232484^,90236891-,90232483^90232485-90236891^90236893-
chr7@+@90300059^90304744-@90300058^90300060-90304744^90304746-,chr7,+,90300059^,90304744-,90300058^90300060-90304744^90304746-
chr7@+@92040856^92040859-@92040855^92040857-92040859^92040861-,chr7,+,92040856^,92040859-,92040855^92040857-92040859^92040861-
chr7@-@92117177^92117092-@92117179^92117177-92117093^92117091-,chr7,-,92117177^,92117092-,92117179^92117177-92117093^92117091-
chr7@-@92236413^92235646-@92236415^92236413-92235647^92235645-,chr7,-,92236413^,92235646-,92236415^92236413-92235647^92235645-
chr7@-@92494293^92493129-@92494295^92494293-92493130^92493128-,chr7,-,92494293^,92493129-,92494295^92494293-92493130^92493128-
chr7@-@92501890^92501673-@92501892^92501890-92501674^92501672-,chr7,-,92501890^,92501673-,92501892^92501890-92501674^92501672-
chr7@-@92578150^92577676-@92578152^92578150-92577677^92577675-,chr7,-,92578150^,92577676-,92578152^92578150-92577677^92577675-
chr7@-@92578150^92577717-@92578152^92578150-92577718^92577716-,chr7,-,92578150^,92577717-,92578152^92578150-92577718^92577716-
chr7@-@93145909^93145532-@93145911^93145909-93145533^93145531-,chr7,-,93145909^,93145532-,93145911^93145909-93145533^93145531-
chr7@-@93468765^93468763-@93468767^93468765-93468764^93468762-,chr7,-,93468765^,93468763-,93468767^93468765-93468764^93468762-
chr7@-@93574692^93574506-@93574694^93574692-93574507^93574505-,chr7,-,93574692^,93574506-,93574694^93574692-93574507^93574505-
chr7@+@94426530^94427008-@94426529^94426531-94427008^94427010-,chr7,+,94426530^,94427008-,94426529^94426531-94427008^94427010-
chr7@+@94427295^94427627-@94427294^94427296-94427627^94427629-,chr7,+,94427295^,94427627-,94427294^94427296-94427627^94427629-
chr7@-@94588689^94587809-@94588691^94588689-94587810^94587808-,chr7,-,94588689^,94587809-,94588691^94588689-94587810^94587808-
chr7@-@94588689^94587812-@94588691^94588689-94587813^94587811-,chr7,-,94588689^,94587812-,94588691^94588689-94587813^94587811-
chr7@-@94588689^94587849-@94588691^94588689-94587850^94587848-,chr7,-,94588689^,94587849-,94588691^94588689-94587850^94587848-
chr7@-@94588689^94587884-@94588691^94588689-94587885^94587883-,chr7,-,94588689^,94587884-,94588691^94588689-94587885^94587883-
chr7@-@94597930^94597839-@94597932^94597930-94597840^94597838-,chr7,-,94597930^,94597839-,94597932^94597930-94597840^94597838-
chr7@-@94600646^94599723-@94600648^94600646-94599724^94599722-,chr7,-,94600646^,94599723-,94600648^94600646-94599724^94599722-
chr7@-@94628202^94623397-@94628204^94628202-94623398^94623396-,chr7,-,94628202^,94623397-,94628204^94628202-94623398^94623396-
chr7@-@94628202^94624249-@94628204^94628202-94624250^94624248-,chr7,-,94628202^,94624249-,94628204^94628202-94624250^94624248-
chr7@+@94664507^94664510-@94664506^94664508-94664510^94664512-,chr7,+,94664507^,94664510-,94664506^94664508-94664510^94664512-
chr7@+@99478356^99479661-@99478355^99478357-99479661^99479663-,chr7,+,99478356^,99479661-,99478355^99478357-99479661^99479663-
chr7@+@99561973^99562368-@99561972^99561974-99562368^99562370-,chr7,+,99561973^,99562368-,99561972^99561974-99562368^99562370-
chr7@+@99561973^99562349-@99561972^99561974-99562349^99562351-,chr7,+,99561973^,99562349-,99561972^99561974-99562349^99562351-
chr7@+@99561973^99562344-@99561972^99561974-99562344^99562346-,chr7,+,99561973^,99562344-,99561972^99561974-99562344^99562346-
chr7@+@99619993^99621373-@99619992^99619994-99621373^99621375-,chr7,+,99619993^,99621373-,99619992^99619994-99621373^99621375-
chr7@+@99619997^99621373-@99619996^99619998-99621373^99621375-,chr7,+,99619997^,99621373-,99619996^99619998-99621373^99621375-
chr7@-@99663968^99662882-@99663970^99663968-99662883^99662881-,chr7,-,99663968^,99662882-,99663970^99663968-99662883^99662881-
chr7@-@99672784^99672679-@99672786^99672784-99672680^99672678-,chr7,-,99672784^,99672679-,99672786^99672784-99672680^99672678-
chr7@-@99672784^99672698-@99672786^99672784-99672699^99672697-,chr7,-,99672784^,99672698-,99672786^99672784-99672699^99672697-
chr7@-@99676317^99676208-@99676319^99676317-99676209^99676207-,chr7,-,99676317^,99676208-,99676319^99676317-99676209^99676207-
chr7@+@99847601^99848166-@99847600^99847602-99848166^99848168-,chr7,+,99847601^,99848166-,99847600^99847602-99848166^99848168-
chr7@+@99847614^99848166-@99847613^99847615-99848166^99848168-,chr7,+,99847614^,99848166-,99847613^99847615-99848166^99848168-
chr7@+@99847659^99848166-@99847658^99847660-99848166^99848168-,chr7,+,99847659^,99848166-,99847658^99847660-99848166^99848168-
chr7@+@100023461^100023552-@100023460^100023462-100023552^100023554-,chr7,+,100023461^,100023552-,100023460^100023462-100023552^100023554-
chr7@+@100057276^100057388-@100057275^100057277-100057388^100057390-,chr7,+,100057276^,100057388-,100057275^100057277-100057388^100057390-
chr7@-@100075542^100075261-@100075544^100075542-100075262^100075260-,chr7,-,100075542^,100075261-,100075544^100075542-100075262^100075260-
chr7@-@100099279^100099203-@100099281^100099279-100099204^100099202-,chr7,-,100099279^,100099203-,100099281^100099279-100099204^100099202-
chr7@-@100099589^100099403-@100099591^100099589-100099404^100099402-,chr7,-,100099589^,100099403-,100099591^100099589-100099404^100099402-
chr7@+@100101968^100102246-@100101967^100101969-100102246^100102248-,chr7,+,100101968^,100102246-,100101967^100101969-100102246^100102248-
chr7@-@100113680^100113405-@100113682^100113680-100113406^100113404-,chr7,-,100113680^,100113405-,100113682^100113680-100113406^100113404-
