ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr2@+@22516631^22537005-@22516767^22518301-22518391^22537005-,chr2,+,22516631^,22537005-,22516767^22518301-22518391^22537005-
chr2@+@22516631^22537005-@22516767^22537005-,chr2,+,22516631^,22537005-,22516767^22537005-
chr2@-@23672726^23672413-@23672698^23672413-,chr2,-,23672726^,23672413-,23672698^23672413-
chr2@-@23786042^23783028-@23786027^23783028-,chr2,-,23786042^,23783028-,23786027^23783028-
chr2@+@24053949^24060814-@24054616^24060814-,chr2,+,24053949^,24060814-,24054616^24060814-
chr2@-@24083001^24081031-@24082885^24081031-,chr2,-,24083001^,24081031-,24082885^24081031-
chr2@+@24179227^24183285-@24179297^24183285-,chr2,+,24179227^,24183285-,24179297^24183285-
chr2@-@24971556^24967293-@24971416^24967293-,chr2,-,24971556^,24967293-,24971416^24967293-
chr2@+@26127233^26127850-@26127278^26127850-,chr2,+,26127233^,26127850-,26127278^26127850-
chr2@-@26210695^26209889-@26210545^26209889-,chr2,-,26210695^,26209889-,26210545^26209889-
chr2@+@27024252^27025583-@27024297^27025583-,chr2,+,27024252^,27025583-,27024297^27025583-
chr2@+@27055253^27055682-@27055507^27055682-,chr2,+,27055253^,27055682-,27055507^27055682-
chr2@-@27102097^27099840-@27102015^27100542-27100416^27099840-,chr2,-,27102097^,27099840-,27102015^27100542-27100416^27099840-
chr2@+@27129127^27129514-@27129361^27129514-,chr2,+,27129127^,27129514-,27129361^27129514-
chr2@-@27131674^27131508-@27131672^27131508-,chr2,-,27131674^,27131508-,27131672^27131508-
chr2@-@27132010^27131508-@27131672^27131508-,chr2,-,27132010^,27131508-,27131672^27131508-
chr2@-@27312494^27309981-@27312214^27311951-27311899^27309981-,chr2,-,27312494^,27309981-,27312214^27311951-27311899^27309981-
chr2@+@27335720^27336292-@27336088^27336292-,chr2,+,27335720^,27336292-,27336088^27336292-
chr2@+@27371343^27373247-@27371468^27373247-,chr2,+,27371343^,27373247-,27371468^27373247-
chr2@-@27663515^27662281-@27663329^27662281-,chr2,-,27663515^,27662281-,27663329^27662281-
chr2@-@27662179^27657669-@27660984^27657669-,chr2,-,27662179^,27657669-,27660984^27657669-
chr2@-@28309937^28309574-@28309765^28309574-,chr2,-,28309937^,28309574-,28309765^28309574-
chr2@+@28626508^28628563-@28626548^28628563-,chr2,+,28626508^,28628563-,28626548^28628563-
chr2@+@29157347^29160333-@29157402^29160333-,chr2,+,29157347^,29160333-,29157402^29160333-
chr2@+@30148305^30156628-@30148541^30156628-,chr2,+,30148305^,30156628-,30148541^30156628-
chr2@+@30148305^30156628-@30148541^30155850-30155910^30156628-,chr2,+,30148305^,30156628-,30148541^30155850-30155910^30156628-
chr2@+@30148305^30156628-@30148541^30155815-30155910^30156628-,chr2,+,30148305^,30156628-,30148541^30155815-30155910^30156628-
chr2@+@30234507^30257433-@30234511^30257433-,chr2,+,30234507^,30257433-,30234511^30257433-
chr2@+@30447383^30525587-@30447404^30525587-,chr2,+,30447383^,30525587-,30447404^30525587-
chr2@-@32039733^32039492-@32039593^32039492-,chr2,-,32039733^,32039492-,32039593^32039492-
chr2@-@32241033^32238302-@32240942^32238302-,chr2,-,32241033^,32238302-,32240942^32238302-
chr2@+@32453942^32463194-@32453954^32463194-,chr2,+,32453942^,32463194-,32453954^32463194-
chr2@+@32471124^32473112-@32471151^32473112-,chr2,+,32471124^,32473112-,32471151^32473112-
chr2@+@32927237^32928032-@32927346^32928032-,chr2,+,32927237^,32928032-,32927346^32928032-
chr2@+@33262821^33263294-@33262824^33263294-,chr2,+,33262821^,33263294-,33262824^33263294-
chr2@+@34713773^34721999-@34713777^34721999-,chr2,+,34713773^,34721999-,34713777^34721999-
chr2@+@34722074^34732448-@34722438^34732448-,chr2,+,34722074^,34732448-,34722438^34732448-
chr2@+@34722074^34732448-@34722121^34731366-34731538^34732448-,chr2,+,34722074^,34732448-,34722121^34731366-34731538^34732448-
chr2@+@34722074^34732448-@34722121^34731455-34731538^34732448-,chr2,+,34722074^,34732448-,34722121^34731455-34731538^34732448-
chr2@+@34722074^34732448-@34722121^34732448-,chr2,+,34722074^,34732448-,34722121^34732448-
chr2@+@34722121^34732448-@34722438^34732448-,chr2,+,34722121^,34732448-,34722438^34732448-
chr2@+@34722121^34737321-@34722438^34737321-,chr2,+,34722121^,34737321-,34722438^34737321-
chr2@+@34722121^34737321-@34722438^34732448-34732557^34737321-,chr2,+,34722121^,34737321-,34722438^34732448-34732557^34737321-
chr2@+@35163059^35172792-@35163072^35170202-35170349^35172792-,chr2,+,35163059^,35172792-,35163072^35170202-35170349^35172792-
chr2@-@37191221^37188547-@37191157^37188547-,chr2,-,37191221^,37188547-,37191157^37188547-
chr2@+@37231835^37232106-@37231879^37232106-,chr2,+,37231835^,37232106-,37231879^37232106-
chr2@+@37237835^37241578-@37237867^37241578-,chr2,+,37237835^,37241578-,37237867^37241578-
chr2@+@37241637^37242635-@37241791^37242635-,chr2,+,37241637^,37242635-,37241791^37242635-
chr2@+@37241637^37243863-@37241791^37242635-37242693^37243863-,chr2,+,37241637^,37243863-,37241791^37242635-37242693^37243863-
chr2@-@38029855^37963193-@38029809^37963193-,chr2,-,38029855^,37963193-,38029809^37963193-
chr2@-@37963096^37950537-@37963092^37950537-,chr2,-,37963096^,37950537-,37963092^37950537-
chr2@-@37963096^37950537-@37963092^37950537-,chr2,-,37963096^,37950537-,37963092^37950537-
chr2@+@38075789^38121985-@38076068^38121985-,chr2,+,38075789^,38121985-,38076068^38121985-
chr2@-@38424422^38406989-@38424386^38406989-,chr2,-,38424422^,38406989-,38424386^38406989-
chr2@-@38583846^38581985-@38583841^38582168-38582072^38581985-,chr2,-,38583846^,38581985-,38583841^38582168-38582072^38581985-
chr2@-@38669450^38669068-@38669339^38669068-,chr2,-,38669450^,38669068-,38669339^38669068-
chr2@-@38748080^38746747-@38748056^38746747-,chr2,-,38748080^,38746747-,38748056^38746747-
chr2@-@38748056^38746747-@38748047^38746747-,chr2,-,38748056^,38746747-,38748047^38746747-
chr2@-@38748056^38746747-@38748047^38747130-38747062^38746747-,chr2,-,38748056^,38746747-,38748047^38747130-38747062^38746747-
chr2@-@38748080^38746747-@38748047^38746747-,chr2,-,38748080^,38746747-,38748047^38746747-
chr2@-@38748080^38746747-@38748047^38747130-38747062^38746747-,chr2,-,38748080^,38746747-,38748047^38747130-38747062^38746747-
chr2@+@38779325^38781517-@38779441^38781517-,chr2,+,38779325^,38781517-,38779441^38781517-
chr2@-@38818877^38815655-@38818873^38815655-,chr2,-,38818877^,38815655-,38818873^38815655-
chr2@+@38876110^38880179-@38876211^38880179-,chr2,+,38876110^,38880179-,38876211^38880179-
chr2@-@38993410^38993042-@38993392^38993042-,chr2,-,38993410^,38993042-,38993392^38993042-
chr2@+@39516541^39518583-@39517152^39518583-,chr2,+,39516541^,39518583-,39517152^39518583-
chr2@+@39584810^39599366-@39587353^39588449-39588567^39599366-,chr2,+,39584810^,39599366-,39587353^39588449-39588567^39599366-
chr2@+@39516541^39599366-@39517152^39518583-39518710^39599366-,chr2,+,39516541^,39599366-,39517152^39518583-39518710^39599366-
chr2@-@39771515^39770119-@39771505^39770119-,chr2,-,39771515^,39770119-,39771505^39770119-
chr2@-@39769758^39768501-@39769710^39768501-,chr2,-,39769758^,39768501-,39769710^39768501-
chr2@-@39769758^39768501-@39769710^39769093-39768901^39768501-,chr2,-,39769758^,39768501-,39769710^39769093-39768901^39768501-
chr2@+@40065472^40104909-@40065855^40104909-,chr2,+,40065472^,40104909-,40065855^40104909-
chr2@+@39922889^40104909-@39923018^40104909-,chr2,+,39922889^,40104909-,39923018^40104909-
chr2@+@40213218^40251684-@40213479^40223630-40223751^40251684-,chr2,+,40213218^,40251684-,40213479^40223630-40223751^40251684-
chr2@+@42709014^42718988-@42709096^42718988-,chr2,+,42709014^,42718988-,42709096^42718988-
chr2@-@43033230^43032636-@43032734^43032636-,chr2,-,43033230^,43032636-,43032734^43032636-
chr2@+@43741043^43742741-@43741126^43742741-,chr2,+,43741043^,43742741-,43741126^43742741-
chr2@+@43774145^43783520-@43774146^43776782-43776899^43783520-,chr2,+,43774145^,43783520-,43774146^43776782-43776899^43783520-
chr2@+@44313951^44318118-@44313955^44318118-,chr2,+,44313951^,44318118-,44313955^44318118-
chr2@+@45701491^45840380-@45701524^45840380-,chr2,+,45701491^,45840380-,45701524^45840380-
chr2@-@46393223^46392483-@46393113^46392483-,chr2,-,46393223^,46392483-,46393113^46392483-
chr2@-@47176441^47170764-@47176236^47170764-,chr2,-,47176441^,47170764-,47176236^47170764-
chr2@+@47783470^47798611-@47783493^47790927-47791123^47798611-,chr2,+,47783470^,47798611-,47783493^47790927-47791123^47798611-
chr2@+@47783470^47798611-@47783493^47790927-47791123^47795894-47796063^47798611-,chr2,+,47783470^,47798611-,47783493^47790927-47791123^47795894-47796063^47798611-
chr2@-@47808195^47789440-@47807994^47789440-,chr2,-,47808195^,47789440-,47807994^47789440-
chr2@+@48621304^48642402-@48621317^48642402-,chr2,+,48621304^,48642402-,48621317^48642402-
chr2@+@48621290^48642402-@48621304^48642402-,chr2,+,48621290^,48642402-,48621304^48642402-
chr2@+@48621290^48642402-@48621317^48642402-,chr2,+,48621290^,48642402-,48621317^48642402-
chr2@+@48621290^48646453-@48621304^48642402-48642457^48645033-48645117^48646453-,chr2,+,48621290^,48646453-,48621304^48642402-48642457^48645033-48645117^48646453-
chr2@+@48621290^48646453-@48621317^48642402-48642457^48645033-48645117^48646453-,chr2,+,48621290^,48646453-,48621317^48642402-48642457^48645033-48645117^48646453-
chr2@-@50621226^50620183-@50621205^50620183-,chr2,-,50621226^,50620183-,50621205^50620183-
chr2@-@49943713^49922251-@49943704^49922251-,chr2,-,49943713^,49922251-,49943704^49922251-
chr2@-@51202991^51202314-@51202928^51202314-,chr2,-,51202991^,51202314-,51202928^51202314-
chr2@+@54334850^54343720-@54335024^54343720-,chr2,+,54334850^,54343720-,54335024^54343720-
chr2@+@54644586^54645229-@54644590^54645157-54645158^54645229-,chr2,+,54644586^,54645229-,54644590^54645157-54645158^54645229-
chr2@+@54967103^54968128-@54967231^54968128-,chr2,+,54967103^,54968128-,54967231^54968128-
chr2@+@55234204^55234831-@55234561^55234831-,chr2,+,55234204^,55234831-,55234561^55234831-
chr2@-@55244155^55243668-@55244029^55243668-,chr2,-,55244155^,55243668-,55244029^55243668-
chr2@+@55329519^55338976-@55329713^55338976-,chr2,+,55329519^,55338976-,55329713^55338976-
chr2@+@55329519^55339503-@55329713^55339503-,chr2,+,55329519^,55339503-,55329713^55339503-
chr2@+@55329519^55339503-@55329713^55338976-55339269^55339503-,chr2,+,55329519^,55339503-,55329713^55338976-55339269^55339503-
chr2@+@55329519^55339503-@55329713^55332139-55332261^55339503-,chr2,+,55329519^,55339503-,55329713^55332139-55332261^55339503-
chr2@-@55299839^55296523-@55299828^55296523-,chr2,-,55299839^,55296523-,55299828^55296523-
chr2@-@55301206^55296523-@55299839^55296523-,chr2,-,55301206^,55296523-,55299839^55296523-
chr2@-@55922610^55922447-@55922571^55922447-,chr2,-,55922610^,55922447-,55922571^55922447-
chr2@-@55922610^55922447-@55922571^55922447-,chr2,-,55922610^,55922447-,55922571^55922447-
chr2@-@58198594^58165874-@58198579^58165874-,chr2,-,58198594^,58165874-,58198579^58165874-
chr2@-@59240993^59238901-@59240921^59238901-,chr2,-,59240993^,59238901-,59240921^59238901-
chr2@-@60460682^60452666-@60460530^60452666-,chr2,-,60460682^,60452666-,60460530^60452666-
chr2@-@60462282^60452666-@60460682^60452666-,chr2,-,60462282^,60452666-,60460682^60452666-
chr2@-@60462282^60452666-@60460530^60452666-,chr2,-,60462282^,60452666-,60460530^60452666-
chr2@-@61017149^61011905-@61017145^61011905-,chr2,-,61017149^,61011905-,61017145^61011905-
chr2@+@61017851^61031419-@61017874^61031419-,chr2,+,61017851^,61031419-,61017874^61031419-
chr2@+@61184800^61185502-@61184924^61185502-,chr2,+,61184800^,61185502-,61184924^61185502-
chr2@-@61526420^61522683-@61525492^61525333-61525270^61522683-,chr2,-,61526420^,61522683-,61525492^61525333-61525270^61522683-
chr2@+@62705704^62706897-@62705736^62706897-,chr2,+,62705704^,62706897-,62705736^62706897-
chr2@+@62674083^62747395-@62674093^62747395-,chr2,+,62674083^,62747395-,62674093^62747395-
chr2@+@62674083^62826087-@62674093^62747395-62747452^62764266-62764361^62771339-62771392^62826087-,chr2,+,62674083^,62826087-,62674093^62747395-62747452^62764266-62764361^62771339-62771392^62826087-
chr2@+@62948316^62955517-@62949162^62955517-,chr2,+,62948316^,62955517-,62949162^62955517-
chr2@+@64251834^64252420-@64251983^64252420-,chr2,+,64251834^,64252420-,64251983^64252420-
chr2@+@64579546^64585422-@64581273^64585422-,chr2,+,64579546^,64585422-,64581273^64585422-
chr2@+@65072980^65074282-@65074178^65074282-,chr2,+,65072980^,65074282-,65074178^65074282-
chr2@+@65072569^65074282-@65074178^65074282-,chr2,+,65072569^,65074282-,65074178^65074282-
chr2@+@65072569^65074282-@65072980^65074282-,chr2,+,65072569^,65074282-,65072980^65074282-
chr2@+@65732934^65733873-@65733389^65733873-,chr2,+,65732934^,65733873-,65733389^65733873-
chr2@+@65732934^65733873-@65732956^65733240-65733389^65733873-,chr2,+,65732934^,65733873-,65732956^65733240-65733389^65733873-
chr2@-@65450476^65442501-@65450233^65442501-,chr2,-,65450476^,65442501-,65450233^65442501-
chr2@+@67268544^67287756-@67268638^67287756-,chr2,+,67268544^,67287756-,67268638^67287756-
chr2@+@67268544^67287756-@67268638^67283389-67283519^67287756-,chr2,+,67268544^,67287756-,67268638^67283389-67283519^67287756-
chr2@+@67287818^67289083-@67287823^67289083-,chr2,+,67287818^,67289083-,67287823^67289083-
chr2@+@67564886^67565577-@67565423^67565577-,chr2,+,67564886^,67565577-,67565423^67565577-
chr2@+@67566884^67568008-@67566972^67568008-,chr2,+,67566884^,67568008-,67566972^67568008-
chr2@+@68513680^68526061-@68513684^68526061-,chr2,+,68513680^,68526061-,68513684^68526061-
chr2@-@69437361^69432005-@69437271^69432005-,chr2,-,69437361^,69432005-,69437271^69432005-
chr2@+@69806432^69807906-@69806498^69807906-,chr2,+,69806432^,69807906-,69806498^69807906-
chr2@+@69810673^69812653-@69811456^69812653-,chr2,+,69810673^,69812653-,69811456^69812653-
chr2@-@70086124^70085903-@70086055^70085903-,chr2,-,70086124^,70085903-,70086055^70085903-
chr2@-@70086124^70085624-@70086055^70085624-,chr2,-,70086124^,70085624-,70086055^70085624-
chr2@-@70086124^70085624-@70085816^70085624-,chr2,-,70086124^,70085624-,70085816^70085624-
chr2@-@70086222^70085624-@70085816^70085624-,chr2,-,70086222^,70085624-,70085816^70085624-
chr2@-@70086055^70085624-@70085816^70085624-,chr2,-,70086055^,70085624-,70085816^70085624-
chr2@-@70086124^70085624-@70085816^70085624-,chr2,-,70086124^,70085624-,70085816^70085624-
chr2@-@70086252^70085624-@70085816^70085624-,chr2,-,70086252^,70085624-,70085816^70085624-
chr2@-@70086222^70085624-@70086055^70085903-70085816^70085624-,chr2,-,70086222^,70085624-,70086055^70085903-70085816^70085624-
chr2@-@70086222^70085624-@70086055^70085624-,chr2,-,70086222^,70085624-,70086055^70085624-
chr2@-@70086222^70085624-@70086124^70085624-,chr2,-,70086222^,70085624-,70086124^70085624-
chr2@-@70086222^70085624-@70086124^70085903-70085816^70085624-,chr2,-,70086222^,70085624-,70086124^70085903-70085816^70085624-
chr2@-@70086252^70085624-@70086222^70085624-,chr2,-,70086252^,70085624-,70086222^70085624-
chr2@-@70086124^70085624-@70086055^70085903-70085816^70085624-,chr2,-,70086124^,70085624-,70086055^70085903-70085816^70085624-
chr2@-@70086252^70085624-@70086055^70085903-70085816^70085624-,chr2,-,70086252^,70085624-,70086055^70085903-70085816^70085624-
chr2@-@70086124^70085624-@70086055^70085624-,chr2,-,70086124^,70085624-,70086055^70085624-
chr2@-@70086252^70085624-@70086055^70085624-,chr2,-,70086252^,70085624-,70086055^70085624-
chr2@-@70086252^70085624-@70086124^70085624-,chr2,-,70086252^,70085624-,70086124^70085624-
chr2@-@70086252^70085624-@70086124^70085903-70085816^70085624-,chr2,-,70086252^,70085624-,70086124^70085903-70085816^70085624-
chr2@-@70083538^70077381-@70083507^70077381-,chr2,-,70083538^,70077381-,70083507^70077381-
chr2@-@70083538^70059680-@70083507^70059680-,chr2,-,70083538^,70059680-,70083507^70059680-
chr2@-@70083538^70059680-@70083507^70077381-70077301^70059680-,chr2,-,70083538^,70059680-,70083507^70077381-70077301^70059680-
chr2@-@70055714^70053815-@70055656^70053815-,chr2,-,70055714^,70053815-,70055656^70053815-
chr2@-@70055714^70053792-@70055656^70053792-,chr2,-,70055714^,70053792-,70055656^70053792-
chr2@-@70083538^70053792-@70083507^70055749-70055656^70053792-,chr2,-,70083538^,70053792-,70083507^70055749-70055656^70053792-
chr2@-@70083538^70053792-@70083507^70059680-70059643^70055910-70055656^70053792-,chr2,-,70083538^,70053792-,70083507^70059680-70059643^70055910-70055656^70053792-
chr2@-@70083538^70053792-@70083507^70077381-70077301^70055910-70055714^70053792-,chr2,-,70083538^,70053792-,70083507^70077381-70077301^70055910-70055714^70053792-
chr2@-@70055714^70051305-@70055656^70051305-,chr2,-,70055714^,70051305-,70055656^70051305-
chr2@-@70055714^70051305-@70055656^70053994-70053731^70051305-,chr2,-,70055714^,70051305-,70055656^70053994-70053731^70051305-
chr2@-@70055714^70051305-@70055656^70053792-70053731^70051305-,chr2,-,70055714^,70051305-,70055656^70053792-70053731^70051305-
chr2@-@70055714^70051305-@70055656^70053815-70053731^70051305-,chr2,-,70055714^,70051305-,70055656^70053815-70053731^70051305-
